Geography2,CalendarYear2,Water_System,PWSID_Number,Mean_Concentration,Concentration_Unit,People_Served,County_Code2
Cambria,2018,GREATER JOHNSTOWN WA RIVERSIDE,PA4110034,1.5,µg/L,"49,500",21
Cambria,2018,GALLITZIN BORO WATER AUTH,PA4110011,1.5,µg/L,"3,130",21
Cambria,2018,W CARROLL TWP W AUTH ST BENED,PA4110061,0.23,µg/L,488,21
Cambria,2018,N E TRAILER COURT,PA4110010,0.7,µg/L,81,21
Cameron,2018,EMPORIUM WATER COMPANY,PA6120002,1.5,µg/L,"3,300",23
Cameron,2018,DRIFTWOOD BOROUGH,PA6120001,1.25,µg/L,258,23
Carbon,2018,JIM THORPE BOROUGH WATER EAST,PA3130043,0.7,µg/L,"2,853",25
Carbon,2018,D WATER COMPANY,PA3130030,0.5,µg/L,150,25
Carbon,2018,NORTHSIDE HEIGHTS ESTATES,PA3130051,2.5,µg/L,461,25
Carbon,2018,MID LAKES DEVELOPMENT,PA3130037,0.7,µg/L,490,25
Carbon,2018,LEHIGHTON WATER AUTHORITY,PA3130009,2.5,µg/L,"9,000",25
Carbon,2018,NATHANS HAMLET,PA3130052,0.5,µg/L,60,25
Carbon,2018,SPRINGDALE GARDENS,PA3130035,0.5,µg/L,41,25
Carbon,2018,WEINERS MHP,PA3130029,0.5,µg/L,90,25
Carbon,2018,CARBON COUNTY CORRECTIONAL FAC,PA3130049,2.5,µg/L,125,25
Carbon,2018,BEAVER RUN WATER ASSOCIATION,PA3130038,0.7,µg/L,50,25
Carbon,2018,NIS HOLLOW ESTATES,PA3130006,2.75,µg/L,265,25
Carbon,2018,BLUE HERON HOMEOWNERS ASSOC,PA3130040,0.7,µg/L,450,25
Carbon,2018,NESQUEHONING BORO WATER AUTH,PA3130026,2.5,µg/L,"2,850",25
Carbon,2018,MAHONING VALLEY CONVALESCENT H,PA3130008,0.5,µg/L,145,25
Carbon,2018,CHESTNUT RIDGE MHP,PA3130011,2.5,µg/L,152,25
Carbon,2018,BOWMANSTOWN AUTHORITY,PA3130021,2.5,µg/L,900,25
Carbon,2018,SPRINGHILL MOBILE HOME PARK,PA3130017,0.5,µg/L,130,25
Carbon,2018,MAHONING MANOR ESTATES,PA3130031,0.97,µg/L,90,25
Carbon,2018,LANSFORD COALDALE JT WATER AUT,PA3130004,2.5,µg/L,"9,300",25
Carbon,2018,JIM THORPE BOROUGH WATER WEST,PA3130044,0.7,µg/L,"2,274",25
Carbon,2018,BLUE MOUNTAIN VIEW,PA3130050,2.5,µg/L,114,25
Carbon,2018,CREEKSIDE MANOR M H P,PA3130027,2.5,µg/L,92,25
Carbon,2018,AQUA PA GOLDEN OAKS,PA3130054,0.7,µg/L,132,25
Carbon,2018,SUMMIT MANAGEMENT UTILITIES,PA3130053,2.6,µg/L,500,25
Carbon,2018,PALMERTON MUNICIPAL AUTHORITY,PA3130012,0.5,µg/L,"7,000",25
Centre,2018,HALFMOON WATER ASSOCIATION,PA4140123,0.5,µg/L,300,27
Centre,2018,UPPER HALFMOON WATER,PA4140109,0.5,µg/L,"1,500",27
Centre,2018,HAMPTON HILLS BENNER TWP AUTH,PA4140131,0.19,µg/L,450,27
Centre,2018,STATE COLLEGE BORO WATER AUTH.,PA4140096,0.19,µg/L,"72,000",27
Centre,2018,MILESBURG BOROUGH WATER AUTH,PA4140083,0.2,µg/L,"2,750",27
Centre,2018,PENN TWP WATER DIST,PA4140078,0.19,µg/L,300,27
Centre,2018,PAW BOGGS,PA4140101,0.7,µg/L,80,27
Centre,2018,MILLHEIM BOROUGH WATER COMPANY,PA4140084,0.1,µg/L,902,27
Centre,2018,UNIONVILLE MUNICIPAL WATERWKS,PA4140079,0.5,µg/L,290,27
Centre,2018,GREGG TOWNSHIP WATER AUTHORITY,PA4140107,0.19,µg/L,670,27
Centre,2018,MOUNTAINTOP REGIONAL WA,PA4140090,0.5,µg/L,"2,950",27
Centre,2018,PENN STATE UNIV.,PA4140095,0.19,µg/L,"37,000",27
Centre,2018,ROCKVIEW,PA4140098,0.1,µg/L,"5,200",27
Centre,2018,WALKER TWP WATER ASSOC,PA4140120,0.25,µg/L,"3,250",27
Centre,2018,EMPIRE MOBILE HOME PARK,PA4140092,0.5,µg/L,75,27
Centre,2018,MOUNT EAGLE WATER ASSOC,PA4140014,0.5,µg/L,130,27
Centre,2018,PAW PHILIPSBURG,PA4140087,0.7,µg/L,"20,095",27
Centre,2018,NITTANY GROVE CONDO COMM ASSN,PA4140057,0.5,µg/L,45,27
Centre,2018,GROVE PARK BENNER TWP H2O AUTH,PA4140133,0.19,µg/L,120,27
Centre,2018,TROTTER FARMS,PA4140132,0.5,µg/L,175,27
Centre,2018,COLLEGE TWP. WATER AUTHORITY,PA4140082,0.5,µg/L,"6,000",27
Centre,2018,PAW NITTANY,PA4140081,0.7,µg/L,"1,600",27
Centre,2018,BOROUGH OF HOWARD,PA4140080,0.25,µg/L,"1,001",27
Centre,2018,BLARNEYSTONE,PA4140134,0.5,µg/L,75,27
Centre,2018,MARTHA FURNACE MOBILEHOME PARK,PA4140043,0.1,µg/L,100,27
Centre,2018,SPRING TWP WATER AUTHORITY,PA4140118,0.19,µg/L,"3,300",27
Centre,2018,PORT MATILDA WATERWORKS,PA4140088,0.1,µg/L,615,27
Centre,2018,MADISONBURG WATER WORKS,PA4140111,0.1,µg/L,250,27
Centre,2018,ORVISTON WATER ASSOC INC,PA4140104,0.5,µg/L,60,27
Centre,2018,EAGLE CREEK,PA4140129,0.5,µg/L,60,27
Centre,2018,MONUMENT WATER ASSOC,PA4140110,0.5,µg/L,140,27
Chester,2018,AQUA PA WEST CHESTER,PA1150098,0.7,µg/L,"48,600",29
Chester,2018,CAMPHILL SPEC SCH BEAVER FARM,PA1150226,4.51,µg/L,45,29
Chester,2018,RIDGLEA,PA1150215,2.5,µg/L,900,29
Chester,2018,LOAGS CORNER MOBILE HOME PARK,PA1150030,0.5,µg/L,130,29
Chester,2018,WARWICK WATER WORKS,PA1150157,0.5,µg/L,98,29
Chester,2018,VALLEY SPRINGS WATER CO,PA1150185,0.5,µg/L,"2,500",29
Chester,2018,WETHERILL ESTATES,PA1150209,0.5,µg/L,250,29
Chester,2018,CALN MOBILE HOME PARK,PA1150150,0.5,µg/L,30,29
Chester,2018,KADIMA REHAB,PA1150078,3,µg/L,70,29
Chester,2018,INDEPENDENCE PARK,PA1150183,2.5,µg/L,91,29
Chester,2018,RIVEREDGE RENTALS,PA1150190,0.7,µg/L,80,29
Chester,2018,IMPERIAL MOBILE HOME PARK,PA1150013,0.5,µg/L,151,29
Chester,2018,LAKE RD MHP MENU MATE MUSHROOM,PA1150208,2.5,µg/L,65,29
Chester,2018,WOODBROOKE WATER AUTHORITY,PA1150164,0.5,µg/L,87,29
Chester,2018,AQUA PA FRIENDSHIP,PA1150137,0.7,µg/L,"8,800",29
Chester,2018,MARTINS COMMUNITY LP MHP,PA1150144,2.5,µg/L,180,29
Chester,2018,KENNETT SQUARE MUN WATER WORKS,PA1150108,2.5,µg/L,"6,328",29
Chester,2018,TWIN PINES HEALTH CARE CENTER,PA1150007,0.5,µg/L,120,29
Chester,2018,AVONWHEEL ESTATE MHP,PA1150004,0.5,µg/L,300,29
Chester,2018,RIDGEVIEW MHP,PA1150200,2.5,µg/L,55,29
Chester,2018,ST MARY OF PROVIDENCE CENTER,PA1150029,0.5,µg/L,75,29
Chester,2018,ECHO VALLEY MHP,PA1150065,0.5,µg/L,60,29
Chester,2018,ELVERSON WATER COMPANY,PA1150191,0.5,µg/L,"1,641",29
Chester,2018,DOWNINGTOWN WATER AUTHORITY,PA1150026,2.5,µg/L,"9,900",29
Chester,2018,OXFORD BOROUGH,PA1150066,2.5,µg/L,"5,280",29
Chester,2018,TEL HAI RETIREMENT COMMUNITY,PA1150044,0.5,µg/L,930,29
Chester,2018,HIDEAWAY MOBILE HOME PARK,PA1150049,0.5,µg/L,95,29
Chester,2018,LINCOLN CREST MHP,PA1150082,0.5,µg/L,242,29
Chester,2018,SHADYSIDE MHP,PA1150064,0.5,µg/L,55,29
Chester,2018,WEST GROVE BOROUGH,PA1150105,0.7,µg/L,"2,873",29
Chester,2018,CREEKVIEW MHP,PA1150083,0.7,µg/L,200,29
Chester,2018,PHILLIPS MUSHROOM FARMS,PA1150214,2.5,µg/L,175,29
Chester,2018,UMH GREGORY COURTS MHP,PA1150046,0.5,µg/L,67,29
Chester,2018,AQUA PA FRANKLIN,PA1150126,0.7,µg/L,265,29
Chester,2018,CAMP HILL SOLTANE,PA1150223,0.7,µg/L,152,29
Chester,2018,AQUA PA UWCHLAN,PA1150035,0.7,µg/L,"35,518",29
Chester,2018,CAMPHILL VILLAGE KIMBERTON HLS,PA1150168,0.5,µg/L,100,29
Chester,2018,PERRY PHILLIPS MOBILE HOMES,PA1150189,0.7,µg/L,60,29
Chester,2018,STONE BARN RENTALS,PA1150204,2.5,µg/L,120,29
Chester,2018,COATESVILLE VETERANS ADM HOSP,PA1150186,0.5,µg/L,"2,000",29
Chester,2018,PA AMERICAN COATESVILLE,PA1150106,0.7,µg/L,"30,299",29
Chester,2018,PHOENIXVILLE WATER DEPT,PA1150077,0.7,µg/L,"16,599",29
Chester,2018,SPRING RUN ESTATES WTP,PA1150216,0.5,µg/L,450,29
Chester,2018,AQUA PA SPRING RUN,PA1150089,0.7,µg/L,"8,150",29
Chester,2018,NOTTINGHAM MANOR M H  COURT,PA1150177,2.5,µg/L,473,29
Chester,2018,PA AMERICAN ROYERSFORD,PA1150166,1.22,µg/L,"40,715",29
Chester,2018,DOE RUN MOBILE HOME PARK,PA1150224,2.5,µg/L,29,29
Chester,2018,HONEY BROOK BORO WATER,PA1150127,2.5,µg/L,"2,892",29
Chester,2018,NOTTINGHAM TOWERS APARTMENTS,PA1150213,2.5,µg/L,180,29
Chester,2018,AQUA PA HONEYBROOK,PA1150195,0.7,µg/L,"1,600",29
Chester,2018,DEVEREUX FOUNDATION BRANDYWINE,PA1150037,0.5,µg/L,300,29
Chester,2018,BRANDYWINE MOBILE HOME PARK,PA1150045,0.5,µg/L,90,29
Chester,2018,COCHRANVILLE MHP,PA1150202,0.5,µg/L,99,29
Chester,2018,ASHWOOD APARTMENTS,PA1150021,3,µg/L,75,29
Chester,2018,WESTTOWN SCHOOL,PA1150834,0.7,µg/L,900,29
Chester,2018,MALVERN COURTS MHP,PA1150011,0.5,µg/L,250,29
Chester,2018,CAMPHILL SPEC SCH BEAVER RUN,PA1150039,0.7,µg/L,140,29
Chester,2018,SHADY GROVE MOBILE HOME PARK,PA1150145,0.7,µg/L,129,29
Chester,2018,BOROUGH OF ATGLEN,PA1150109,0.5,µg/L,"1,406",29
Chester,2018,COVENTRY TERRACE,PA1150069,0.5,µg/L,250,29
Chester,2018,ST STEPHENS GREENE,PA1150210,0.7,µg/L,130,29
Chester,2018,MAPLEWOOD MOBILE HOME PARK,PA1150017,0.5,µg/L,70,29
Clarion,2018,FRYBURG WATER COMPANY,PA6160030,1,µg/L,490,31
Clarion,2018,PA AMERICAN WATER CO CLARION,PA6160001,0.7,µg/L,"16,600",31
Clarion,2018,CLARION VISTA LOFTS,PA6160872,0.5,µg/L,40,31
Clarion,2018,KNOX WATER WORKS,PA6160005,0.5,µg/L,"1,380",31
Clarion,2018,CORNER WATER SUPPLY & SERVICE,PA6160027,0.5,µg/L,"2,200",31
Clarion,2018,ST PETERSBURG MUNICIPAL WATER,PA6160013,0.7,µg/L,465,31
Clarion,2018,PERRYVILLE WATER ASSOCIATION,PA6160011,1,µg/L,120,31
Clarion,2018,W FREEDOM WATER ASSN,PA6160021,1,µg/L,250,31
Clarion,2018,REDBANK VALLEY MUN AUTH,PA6160010,0.5,µg/L,"3,150",31
Clarion,2018,FOXBURG AREA WATER & SEWER AUT,PA6160004,0.5,µg/L,925,31
Clarion,2018,HAWTHORN REDBANK REDBANK MA,PA6160026,1,µg/L,"1,500",31
Clarion,2018,EAST BRADY WATER SYSTEM,PA6160003,0.5,µg/L,"1,040",31
Clarion,2018,LUCINDA WATER CO,PA6160039,0.5,µg/L,380,31
Clearfield,2018,ANSONVILLE WATER AUTHORITY,PA6170003,0.5,µg/L,38,33
Clearfield,2018,COVINGTON KARTHAUS GIRARD A A,PA6170045,0.5,µg/L,"1,700",33
Clearfield,2018,QUEHANNA MOTIVATIONAL BOOTCAMP,PA6170345,0.1,µg/L,430,33
Clearfield,2018,PIKE TWP MUNICIPAL AUTHORITY,PA6170013,0.5,µg/L,"4,500",33
Clearfield,2018,CITY OF DUBOIS WATER DEPART,PA6170016,0.5,µg/L,"7,794",33
Clearfield,2018,HOUTZDALE MUNICIPAL AUTHORITY,PA6170023,0.5,µg/L,"8,410",33
Clearfield,2018,COOPER TWP MUNICIPAL AUTH,PA6170041,0.5,µg/L,"3,700",33
Clearfield,2018,CLEARFIELD MUNICIPAL AUTH,PA6170008,0.5,µg/L,"14,000",33
Clearfield,2018,BURNSIDE BORO WATER SYSTEM,PA6170004,0.52,µg/L,325,33
Clearfield,2018,WESTOVER MUNICIPAL AUTHORITY,PA6170040,0.5,µg/L,456,33
Clearfield,2018,BRADY TWP WATER ASSOCIATION,PA6170036,0.5,µg/L,"1,570",33
Clearfield,2018,AQUA PA INC TREASURE LAKE DIV,PA6170048,0.78,µg/L,"4,155",33
Clearfield,2018,COUNTRY PLACE MHP,PA6170018,1.5,µg/L,225,33
Clinton,2018,BOONEVILLE MUTUAL WATER ASSOC,PA4180066,0.25,µg/L,87,35
Clinton,2018,RENOVO BOROUGH WATER AUTHORITY,PA4180058,0.25,µg/L,"1,800",35
Clinton,2018,EASTVILLE WATER ASSOCIATION,PA4180050,0.74,µg/L,75,35
Clinton,2018,LOGANTON BORO WATER SYSTEM,PA4180052,0.19,µg/L,402,35
Clinton,2018,BEECH CREEK BOROUGH AUTHORITY,PA4180035,0.19,µg/L,"1,800",35
Clinton,2018,CENT CLINTON CO WATER FIL AUTH,PA4180070,0.19,µg/L,25,35
Clinton,2018,BALD EAGLE BOYS CAMP,PA4180069,0.5,µg/L,43,35
Clinton,2018,SOUTH RENOVO WATER SYSTEM,PA4180059,0.19,µg/L,540,35
Columbia,2018,BROOKSIDE VILLAGE MHP,PA4190019,0.31,µg/L,475,37
Columbia,2018,SIGNATURE HEALTHCARE BLOOM R&W,PA4190026,0.7,µg/L,60,37
Columbia,2018,BENTON MUNICIPAL WATER AUTH,PA4190014,0.25,µg/L,"1,100",37
Columbia,2018,ORANGEVILLE MUNICIPAL WATER AU,PA4190012,1.71,µg/L,508,37
Columbia,2018,MOUNTAIN VIEW ESTATES,PA4190021,0.25,µg/L,80,37
Columbia,2018,PLEASANT VIEW ESTATES,PA4190296,3.79,µg/L,390,37
Columbia,2018,SUEZ WATER PA INC BLOOMSBURG,PA4190008,0.7,µg/L,"24,900",37
Columbia,2018,WONDERVIEW WATER CO,PA4190015,0.25,µg/L,350,37
Columbia,2018,SUEZ WATER PA INC COLCO IND PK,PA4190840,0.7,µg/L,341,37
Columbia,2018,CATAWISSA MUNICIPAL WATER AUTH,PA4190011,1.6,µg/L,"1,644",37
Columbia,2018,PA AMERICAN WATER BERWICK,PA4190013,0.7,µg/L,"12,880",37
Columbia,2018,THE GARDENS AT ORANGEVILLE,PA4190285,1.48,µg/L,118,37
Crawford,2018,CAMBRIDGE SPRINGS BOROUGH,PA6200004,0.5,µg/L,"2,363",39
Crawford,2018,COCHRANTON BORO WATER DEPT,PA6200008,0.5,µg/L,"1,400",39
Crawford,2018,AQUA PA CRAWFORD DIV,PA6200014,0.7,µg/L,"2,300",39
Crawford,2018,PARKWOOD MHP,PA6200046,0.7,µg/L,100,39
Crawford,2018,COUNTRY VILLAGE MOBILE ESTATES,PA6430064,0.5,µg/L,97,39
Crawford,2018,STAR ROUTE ESTATES,PA6200040,0.7,µg/L,38,39
Crawford,2018,LINESVILLE MUNICIPAL AUTHORITY,PA6200027,0.7,µg/L,"1,600",39
Crawford,2018,AMES TRAILER COURT,PA6200054,2.65,µg/L,36,39
Crawford,2018,CONNEAUTVILLE BORO WATER DEPT,PA6200019,0.7,µg/L,"1,040",39
Crawford,2018,WOODLANDS MOBILE HOME PARK,PA6200039,0.7,µg/L,175,39
Crawford,2018,GUYS MILLS MUTUAL WATER ASSOC,PA6200062,0.7,µg/L,99,39
Crawford,2018,PINEDALE MOBILE HOME PARK,PA6200076,6,µg/L,90,39
Crawford,2018,ELDERBERRY MHP,PA6200078,0.7,µg/L,50,39
Crawford,2018,HARDWOOD ESTATES,PA6200010,1,µg/L,61,39
Crawford,2018,VICTORIA ESTATES MHP,PA6200065,3.4,µg/L,78,39
Crawford,2018,SUGARCREEK MHP,PA6200006,0.7,µg/L,50,39
Crawford,2018,AUTUMN HILLS WATER COMPANY,PA6200071,0.5,µg/L,338,39
Crawford,2018,WOODLAND HEIGHTS APARTMENTS,PA6200063,0.5,µg/L,100,39
Crawford,2018,SAEGERTOWN BOROUGH,PA6200043,3.02,µg/L,"1,500",39
Crawford,2018,TIMBERCREST APARTMENTS,PA6200066,0.5,µg/L,144,39
Crawford,2018,HAYFIELD ESTATES MOBILE HOME P,PA6200049,0.5,µg/L,200,39
Crawford,2018,COUNTRYSIDE MHP,PA6200028,0.7,µg/L,72,39
Crawford,2018,RAYMOND DRIVE WATER COMPANY,PA6200079,1.6,µg/L,104,39
Crawford,2018,CONNEAUT LAKE PARK WATER,PA6200018,1.46,µg/L,250,39
Crawford,2018,MEADVILLE AREA WATER AUTHORITY,PA6200036,0.5,µg/L,"17,339",39
Crawford,2018,COUNTRY ACRES TRAILER COURT,PA6200023,5.58,µg/L,59,39
Crawford,2018,TITUSVILLE MUNICIPAL WATER,PA6200051,0.7,µg/L,"6,146",39
Crawford,2018,MITCHELL LAKE MOBILE HOME PARK,PA6200002,1.37,µg/L,100,39
Crawford,2018,SPRINGBORO AREA WATER AUTH,PA6200050,1,µg/L,"1,175",39
Crawford,2018,CRESTVIEW MOBILE HOME PARK,PA6200033,1,µg/L,35,39
Crawford,2018,CONNEAUT LAKE BOROUGH WTP,PA6200015,3.4,µg/L,700,39
Crawford,2018,TITUSVILLE ESTATES,PA6200053,0.5,µg/L,45,39
Crawford,2018,FOREST GREEN ESTATES,PA6200067,1.3,µg/L,225,39
Crawford,2018,DENNY RIDGE MOBILE HOME PARK,PA6200037,2,µg/L,60,39
Cumberland,2018,STATE CORRECTIONAL INST,PA7210046,0.7,µg/L,"3,500",41
Cumberland,2018,ROLLING HILLS ESTATES,PA7210013,0.7,µg/L,170,41
Cumberland,2018,SOUTH MIDDLETON TWP WATER AUTH,PA7210050,0.5,µg/L,"10,068",41
Cumberland,2018,SUEZ MECHANICSBURG,PA7210028,0.7,µg/L,"32,336",41
Cumberland,2018,PA AMERICAN WATER CO WEST,PA7210029,0.7,µg/L,"93,368",41
Cumberland,2018,BIG SPRING TERRACE MHP,PA7210039,0.7,µg/L,439,41
Cumberland,2018,MIDDLESEX TWP MUNI AUTH,PA7210063,0.7,µg/L,"3,527",41
Cumberland,2018,MT VIEW TERRACE MHP,PA7210059,0.7,µg/L,179,41
Cumberland,2018,SOUTHERN CUMBERLAND WATER ASSN,PA7210053,0.19,µg/L,400,41
Cumberland,2018,US ARMY GARRISON,PA7210010,0.7,µg/L,"1,700",41
Cumberland,2018,BLUE MOUNTAIN HEIGHTS MHP,PA7210056,0.7,µg/L,162,41
Cumberland,2018,CARLISLE WATER TRMT PLT,PA7210002,0.7,µg/L,"30,314",41
Cumberland,2018,N MIDDLETON WATER AUTH,PA7210049,0.5,µg/L,"9,483",41
Cumberland,2018,SUEZ WATER PA GRANTHAM,PA7210027,0.7,µg/L,"4,860",41
Cumberland,2018,COUNTRY VIEW EST,PA7210065,0.7,µg/L,270,41
Cumberland,2018,CONODOGUINET MOBILE EST,PA7210061,0.7,µg/L,265,41
Cumberland,2018,MT HOLLY SPRINGS BORO AUTH,PA7210037,2.5,µg/L,"3,261",41
Cumberland,2018,SOUTHAMPTON MANOR MHP,PA7210066,2.5,µg/L,160,41
Cumberland,2018,REGENCY WOODS MHP,PA7210057,0.7,µg/L,450,41
Cumberland,2018,WILLIAMS GROVE MHP,PA7210034,0.7,µg/L,282,41
Cumberland,2018,SHIPPENSBURG BORO WATER AUTH,PA7210043,0.5,µg/L,"17,800",41
Cumberland,2018,AQUA PA WHITE ROCK ACRES SYS,PA7210048,0.7,µg/L,755,41
Cumberland,2018,HARMONY ESTATES MHP,PA7210003,0.5,µg/L,80,41
Cumberland,2018,HILLSIDE MHP,PA7210022,0.7,µg/L,54,41
Cumberland,2018,VIEW MOUNTAIN MHP,PA7210060,0.7,µg/L,80,41
Cumberland,2018,CREEK VIEW MOBILE HOME COMMUN,PA7210001,0.7,µg/L,80,41
Cumberland,2018,SUEZ CENTER SQUARE,PA7210054,0.7,µg/L,"1,556",41
Cumberland,2018,NEWVILLE BORO WATER AUTH,PA7210041,0.7,µg/L,"2,070",41
Dauphin,2018,MILLERSBURG WATER AUTH,PA7220034,0.7,µg/L,"4,248",43
Dauphin,2018,DEANN VILLAGE MHP,PA7220004,0.5,µg/L,135,43
Dauphin,2018,CAMP HEBRON CWS,PA7220020,7.45,µg/L,150,43
Dauphin,2018,OAK KNOLL EST MHP,PA7220001,2.25,µg/L,350,43
Dauphin,2018,ELIZABETHVILLE AREA AUTH,PA7220003,0.7,µg/L,"2,700",43
Dauphin,2018,PA AMER WATER CO,PA7220017,0.7,µg/L,"46,000",43
Dauphin,2018,SHORT MOUNTAIN VILLAGE MHP,PA7220048,2.8,µg/L,53,43
Dauphin,2018,CHESAPEAKE EST MHP,PA7220057,2.5,µg/L,"1,040",43
Dauphin,2018,SUEZ WATER,PA7220015,0.7,µg/L,"105,649",43
Dauphin,2018,SUEZ MIDDLETOWN,PA7220038,1.53,µg/L,"9,300",43
Dauphin,2018,WILLIAMSTOWN BORO AUTH,PA7220037,2.5,µg/L,"2,390",43
Dauphin,2018,PILLOW BORO AUTH,PA7220046,1.74,µg/L,312,43
Dauphin,2018,PINE MANOR MHP,PA7220029,3,µg/L,302,43
Dauphin,2018,LYKENS BORO AUTH,PA7220022,0.5,µg/L,"3,220",43
Dauphin,2018,MOUNTAINDALE APARTMENTS,PA7220070,0.7,µg/L,50,43
Dauphin,2018,STEELTON BORO WATER AUTH,PA7220036,0.7,µg/L,"6,300",43
Dauphin,2018,LOYALTON WATER ASSN,PA7220047,0.5,µg/L,100,43
Dauphin,2018,CAPITAL REGION WATER,PA7220049,0.7,µg/L,"66,540",43
Dauphin,2018,HI LAND MHP,PA7220025,0.7,µg/L,66,43
Dauphin,2018,HALIFAX AREA WATER & SEWER AUT,PA7220040,3.86,µg/L,"2,278",43
Dauphin,2018,CRESTVIEW VILLAGE MHP,PA7220024,0.5,µg/L,223,43
Dauphin,2018,SHADY BACK ACRES MHP,PA7220016,2,µg/L,40,43
Dauphin,2018,HALIFAX VILLAGE,PA7220009,2.25,µg/L,272,43
Delaware,2018,CHESTER WATER AUTHORITY,PA1230004,0.7,µg/L,"140,437",45
Delaware,2018,BRINTON MANOR,PA1230006,0.5,µg/L,196,45
Delaware,2018,JOSEPH SILVESTRI AND SON INC,PA1230908,2.5,µg/L,85,45
Delaware,2018,SOUTHPOINT HOMEOWNERS ASSOC,PA1230026,0.5,µg/L,40,45
Delaware,2018,PATHWAYS,PA1230886,0.5,µg/L,53,45
Elk,2018,HIGHLAND TWP MUNICIPAL AUTH,PA6240006,1,µg/L,286,47
Elk,2018,JAY TWP WATER AUTHORITY,PA6240005,0.5,µg/L,"1,775",47
Elk,2018,JOHNSONBURG MUNICIPAL AUTH,PA6240007,1.5,µg/L,"2,900",47
Elk,2018,JONES TWP MUNICIPAL AUTHORITY,PA6240020,1,µg/L,396,47
Elk,2018,RIDGWAY BOROUGH WATER SYSTEM,PA6240012,0.5,µg/L,"4,700",47
Erie,2018,SPRINGFIELD VILLAGE,PA6250005,0.7,µg/L,80,49
Erie,2018,WEST SPRINGFIELD MOBILE HM PK,PA6250004,0.5,µg/L,80,49
Erie,2018,EDINBORO MH VILLAGE SOUTH,PA6250018,0.7,µg/L,70,49
Erie,2018,LOVETTS MOBILE HOME PARK,PA6250017,0.7,µg/L,78,49
Erie,2018,PEACEFUL ACRES TRAILERS,PA6250053,1,µg/L,165,49
Erie,2018,SUMMIT TOWNSHIP WATER AUTHORIT,PA6250090,0.7,µg/L,"12,226",49
Erie,2018,PALMER SHORE WATER,PA6250035,1,µg/L,147,49
Erie,2018,WOODHAVEN MOBILE HOME PARK,PA6250084,0.5,µg/L,350,49
Erie,2018,MUNICIPAL AUTHORITY OF CORRY,PA6250012,1,µg/L,"7,800",49
Erie,2018,EDWARDS MOBILE HOME PARK,PA6250014,0.5,µg/L,90,49
Erie,2018,COUNTRY GARDENS TRAILER COURT,PA6250055,0.5,µg/L,150,49
Erie,2018,NORTH EAST BOROUGH WATER DEPT,PA6250061,0.7,µg/L,"4,601",49
Erie,2018,ERIE CITY WATER AUTHORITY,PA6250028,0.7,µg/L,"220,001",49
Erie,2018,HICKORY HILL COUNTRY VILLAGE,PA6250067,0.1,µg/L,375,49
Erie,2018,EDINBORO WATER AUTHORITY,PA6250022,0.5,µg/L,"7,800",49
Erie,2018,MAJESTIC HEIGHTS,PA6250020,1,µg/L,70,49
Erie,2018,LAKE CITY BORO MUNIC WATER,PA6250056,1,µg/L,"3,211",49
Erie,2018,GIRARD BORO WATER DEPT,PA6250049,0.7,µg/L,"3,301",49
Erie,2018,FAIRVIEW TWP WATER AUTH DIST 3,PA6250040,0.7,µg/L,"2,780",49
Erie,2018,WINDSOR MOBILEHOME PARK,PA6250021,3.18,µg/L,70,49
Erie,2018,HOLLY ACRES MHP,PA6250085,0.7,µg/L,300,49
Erie,2018,GREENE TOWNSHIP WATER SYSTEM,PA6250077,1,µg/L,98,49
Erie,2018,CROSS STATION MOBILE HOME COMM,PA6250044,1,µg/L,94,49
Erie,2018,DAVIS ESTATES,PA6250804,1,µg/L,50,49
Erie,2018,SUNNY ACRES MOBILEHOME PARK,PA6250023,0.5,µg/L,60,49
Erie,2018,MILLFAIR HEIGHTS WATER SYSTEM,PA6250075,1,µg/L,390,49
Erie,2018,ALBION BOROUGH,PA6250007,0.7,µg/L,"5,731",49
Erie,2018,RAINBOW VALLEY MOBILE HOME,PA6250089,1,µg/L,450,49
Erie,2018,OLD ORCHARD SUBDIVISION,PA6250038,0.5,µg/L,98,49
Erie,2018,UNION CITY MUNICIPAL AUTHORITY,PA6250064,1.1,µg/L,"3,623",49
Erie,2018,WATTSBURG BORO WTP,PA6250094,6.59,µg/L,450,49
Erie,2018,IMPERIAL POINT WATER SERVICE,PA6250046,1,µg/L,"1,200",49
Erie,2018,FRELIGHS WHISPERING PINES MHP,PA6250097,0.7,µg/L,42,49
Erie,2018,SUNNYDALE SUBDIVISION,PA6250074,0.7,µg/L,60,49
Erie,2018,WARNER MOBILE HOME PARK,PA6250008,0.7,µg/L,88,49
Fayette,2018,NEWELL MUNI AUTH,PA5260014,0.7,µg/L,520,51
Fayette,2018,NEMACOLIN WOODLANDS,PA5260045,1.5,µg/L,"1,300",51
Fayette,2018,ALBERT GALLATIN MUNI AUTH,PA5260027,1.5,µg/L,"2,905",51
Fayette,2018,POINT MARION BORO,PA5260017,1.5,µg/L,"1,110",51
Fayette,2018,MUNI AUTH OF WASHINGTON TWP,PA5260009,0.5,µg/L,"9,100",51
Fayette,2018,INDIAN CREEK VALLEY WATER AUTH,PA5260011,0.7,µg/L,"7,000",51
Fayette,2018,PA-AMERICAN WATER-BROWNSVILLE,PA5260005,0.7,µg/L,"15,817",51
Fayette,2018,NATIONAL PIKE WATER AUTH,PA5260048,1.5,µg/L,"2,800",51
